,POPESTIMATE2019,FIPS,beta,f,cost
2888,14619,51043.0,8.08685466292595e-06,1.4005053073487539e-05,2.8072587259653895e-10
2890,52605,51047.0,3.0972021262374132e-06,0.0009127815579095672,1.2576406937779177e-05
2895,1147532,51059.0,2.5240345165882417e-07,0.01781419346528862,55.74007180179969
2896,71222,51061.0,1.0079050402269377e-06,0.0009398565356196209,9.638758868467263e-07
2898,27270,51065.0,1.1210342932173967e-06,6.254115484165268e-05,2.5995440291372492e-09
2899,56042,51067.0,2.7850058540927178e-08,0.0018691718512648808,1.5004872400689093e-06
2900,89313,51069.0,7.795389536032366e-09,0.024079354778972648,0.0002149279523821287
2902,37348,51073.0,5.578607932523224e-07,3.0103297433498044e-05,5.502741878325124e-10
2903,23753,51075.0,8.957720667458878e-06,0.02569139723593126,0.04086521132720582
2905,19819,51079.0,4.773568379262543e-06,0.0003264436991978342,1.7920896587552206e-07
2906,11336,51081.0,2.011936247520712e-06,5.828015891158611e-05,1.4064211398024303e-09
2907,33911,51083.0,5.501094009735886e-06,0.00023838239372461767,1.1778116066205505e-06
2908,107766,51085.0,3.4543591967981305e-09,0.012223816357964134,7.777889214399419e-05
2909,330818,51087.0,7.569201172000995e-06,0.0001359356433957154,108.1170815744691
2910,50557,51089.0,4.838477107183961e-06,2.973081336486022e-05,1.802802454802622e-08
2912,37109,51093.0,1.8265412766021011e-06,0.0004843828722707333,3.3733310318569567e-07
2913,76523,51095.0,3.3004424738164525e-06,0.02112186778329618,4.658560838647065
2914,7025,51097.0,1.0992995851415778e-05,1.717144595962672e-05,2.23566881369135e-10
2915,26836,51099.0,1.080204139874112e-05,4.6824524260163924e-05,5.228326210836737e-07
2916,17148,51101.0,6.326083522663949e-06,2.1541373826275412e-05,6.446964698298253e-10
2917,10603,51103.0,1.107163807613538e-05,7.452332548019136e-05,1.1659617541163796e-08
2918,23423,51105.0,3.665926353079827e-06,0.00028676336257624224,1.6395728911633972e-07
2919,413538,51107.0,5.992678029580851e-07,0.025912561019511688,0.7541100778444826
2920,37591,51109.0,2.4789052621413706e-08,0.0008547670940848642,3.014067873066774e-07
2922,13261,51113.0,7.403073982380449e-06,4.2836680540156435e-05,3.6610190613492745e-09
2923,8834,51115.0,1.2220986897606251e-05,9.79629249633282e-05,2.3587922220925692e-08
2924,30587,51117.0,3.165860179634727e-06,6.003596980871939e-06,1.0117440762317809e-10
2926,98535,51121.0,8.254089360805274e-07,0.0006841377544303529,5.086553160764954e-07
2927,14930,51125.0,7.148020333602322e-06,8.945836685755881e-05,1.9152761154475535e-08
2928,23091,51127.0,3.808578937018437e-06,0.0001855270161727901,4.1964352066590836e-08
2929,11710,51131.0,8.572856311385297e-06,0.00042875534665451354,3.4694760310523485e-07
2930,12095,51133.0,9.726483275263061e-06,3.909372325204552e-05,3.224244763076298e-09
2931,15232,51135.0,1.1137978484037891e-05,1.813824910558426e-05,3.5483106601469087e-09
2932,37051,51137.0,3.5012513202366816e-07,0.0007695645200109513,2.6149588631707674e-07
2933,23902,51139.0,2.0388086017724873e-06,0.0002489016972395952,3.1524137864718994e-08
2935,60354,51143.0,6.223746861112544e-07,0.0008699505598005891,4.62365844620122e-07
2936,29652,51145.0,7.693451836940729e-07,0.00015189814955389458,1.012235508743151e-08
2937,22802,51147.0,8.312445470537416e-06,0.027969169179499143,0.04571408507603185
2938,38353,51149.0,8.505639500553085e-08,0.0008606490746818213,2.734198505340985e-07
2939,470335,51153.0,4.302115107443346e-07,0.02955188401142704,0.16857203646141322
2943,94186,51161.0,1.0969564704377887e-08,0.015243223864534337,8.653405600959895e-05
2944,22573,51163.0,1.6152488923950063e-06,0.0002064299933663416,2.995114963102064e-08
2945,81948,51165.0,2.502796694406814e-07,0.0023075861402017256,2.9861374917756313e-06
2948,43616,51171.0,6.290882242300844e-06,0.03615222884638364,0.0859447747355632
2949,30104,51173.0,1.6783878031884265e-06,0.0001414587510802784,1.1320071460436684e-08
2950,17631,51175.0,5.719036633060548e-07,0.0005105793334215375,1.057561901664363e-07
2951,136215,51177.0,1.9982376422435065e-08,0.021701510210028467,0.0002456644405207582
2952,152882,51179.0,1.3852304073548447e-06,0.025458068035792397,0.045577983877044405
2953,6422,51181.0,2.6974552345498837e-06,3.434867944598213e-05,4.023606618895174e-10
2954,11159,51183.0,1.0044753698910211e-05,2.2116059154100864e-05,5.532158468546274e-10
2955,40595,51185.0,4.532726947013419e-06,0.00013430806205759482,1.2584167086739767e-07
2956,40164,51187.0,3.221917213235649e-08,0.018877859364917444,0.00012807759467443699
2957,53740,51191.0,2.9179281606331996e-06,5.7143417970237365e-05,2.1487684906377236e-08
2960,28684,51197.0,2.975825888334902e-06,0.0002952045860854374,9.197890508807461e-08
2961,68280,51199.0,3.1400599857446875e-06,0.02838676809785517,0.09299467045772467
2962,159428,51510.0,1.7201273634655963e-06,0.01699324074873085,0.640683335275144
2963,16762,51520.0,1.2755296152889646e-05,1.079329583635047e-05,2.566216572905005e-09
2965,47266,51540.0,4.37989815666554e-06,0.03812843477690693,0.09124148572613308
2966,244835,51550.0,1.5613215461857287e-06,0.01703854654440408,0.4966080604093999
2968,5538,51580.0,1.9902133216677215e-05,2.7010841791713647e-05,8.019629055653316e-10
2969,40044,51590.0,4.314094971762306e-06,7.300912455483755e-05,9.011825544727555e-08
2973,7967,51620.0,1.2684798694995928e-05,5.378778123558969e-05,3.145821599601692e-09
2974,29036,51630.0,3.1425349840599765e-06,0.000649942500706005,7.304313521291967e-07
2975,6347,51640.0,9.310090374637628e-06,7.454108460805409e-05,4.505902341848472e-09
2976,134510,51650.0,2.124839732671194e-06,0.038439185675408424,0.1970060818766091
2977,53016,51660.0,1.9302956851964306e-07,0.00026659973575063334,4.337555837800685e-08
2978,22529,51670.0,3.524464737548814e-06,0.00017991286605391343,3.403042108901913e-08
2980,82168,51680.0,1.0534383230225194e-06,5.873293227766363e-05,4.95962138214073e-09
2981,41085,51683.0,3.5982800386108765e-06,3.100324762415896e-05,5.963586758519483e-09
2982,17478,51685.0,3.0722105472756684e-06,0.00010839656614616833,7.527892034632024e-09
2984,179225,51700.0,1.4252187942765577e-06,0.02208007087597789,0.587201463258608
2985,242742,51710.0,9.268919095589729e-07,0.04955940523336458,0.16479500194775576
2987,31346,51730.0,7.2808343587516055e-06,0.00010148374893603762,1.468714420287118e-07
2988,12271,51735.0,1.2755628641132459e-08,0.008329375733375569,2.455424340717726e-05
2989,94398,51740.0,3.58024560824863e-06,0.013906588460407548,0.7674635382861116
2990,18249,51750.0,1.1041896154102714e-05,3.6400563059618696e-05,2.6896093969604962e-08
2991,230436,51760.0,3.263937570709972e-06,6.874974394414923e-05,1.7356686807219752
2992,99143,51770.0,7.279961810717065e-07,0.0003728760441375767,1.4085245251471214e-07
2995,92108,51800.0,1.8205143534236152e-06,1.0012602648823421e-05,2.0758505974870003e-09
2996,449974,51810.0,5.363226555018136e-07,0.025500859814569246,0.3620686760009436
2997,22630,51820.0,3.60109001370391e-06,0.00021670832575446108,3.791964660484563e-08
2998,14954,51830.0,1.3353602781061972e-05,0.04710781293122175,0.44107214501679187
2999,28078,51840.0,7.573775057682764e-08,0.024292499043645027,0.00018730599467652747
3001,19983,53001.0,7.2907247857607905e-06,1.2084505149473346e-06,1.1556231449859193e-11
3003,204390,53005.0,1.8666197408607778e-06,0.03220972982247659,153.69726285145512
3004,77200,53007.0,6.4658802087937745e-06,0.0001258245621458265,1.5275708175533886
3005,77331,53009.0,1.1153195038696422e-07,0.00038102339875513425,7.400978793882025e-08
3006,488241,53011.0,1.0204800794327272e-05,2.6369048415436636e-05,6.090973458033794
3007,3985,53013.0,9.219585047792285e-06,0.00015212165141285927,2.4983508507378892e-08
3008,110593,53015.0,2.3191253403202314e-07,0.0038396872669779203,9.741685578897096e-06
3009,43429,53017.0,6.508958337680263e-06,0.018709240348216735,0.04416596509789692
3010,7627,53019.0,3.098847733242487e-06,0.00030965255614094633,4.967649185827473e-08
3011,95222,53021.0,2.849918103349987e-06,0.03214796475063894,0.5664291527288258
3013,97733,53025.0,2.090194350879901e-06,0.039285202852854265,0.6370926058495904
3014,75061,53027.0,2.9886312603583635e-08,0.013593958356394011,9.945460889965846e-05
3015,85141,53029.0,2.9359393465393765e-06,0.043832255174404346,6.435544676942623
3016,32221,53031.0,3.0533509565922546e-06,0.0003201140429492655,9.563097703316567e-07
3017,2252782,53033.0,1.0103798524370773e-05,0.00010193306227770926,4871.136179884421
3018,271473,53035.0,6.446657565093351e-07,0.023035112123883192,0.1901668558709101
3019,47935,53037.0,5.271709949082491e-07,0.0012873206209199628,1.5668832894371254e-06
3020,22425,53039.0,1.0576447315544321e-05,0.030490112909108087,0.19037285921022673
3021,80707,53041.0,3.0433294875813306e-06,0.025207637058237368,0.38579951624431646
3022,10939,53043.0,1.7758927035002336e-06,4.7381239853927504e-05,1.5515293208390798e-09
3023,66768,53045.0,1.3843925966257673e-08,0.01590197385972492,0.0001196509942498793
3024,42243,53047.0,2.7766725466523977e-06,0.00035083648025976966,3.7190813061130976e-07
3027,904980,53053.0,3.5352514661921543e-07,0.004812895103178123,71.83557171598001
3028,17582,53055.0,1.0071271384475399e-05,8.931733173896117e-05,2.6804168760857553e-07
3029,129205,53057.0,1.8641876349937659e-06,0.036110897459624564,4.540283405729245
3030,12083,53059.0,9.795926478639775e-06,3.084228755736995e-05,2.3082966360213327e-09
3031,822083,53061.0,1.9848299547565995e-07,0.0273526141703158,357.972164381237
3032,522798,53063.0,3.6323773228558165e-07,0.030325144890531435,32.356613730759406
3033,45723,53065.0,4.830867310837125e-06,0.03542286972326367,0.045662002695052
3034,290536,53067.0,6.4433536937207e-07,0.029366315937984513,0.10259504673564185
3036,60760,53071.0,2.0760554010917292e-06,0.0001881043513052294,1.6680999200384787e-06
3037,229247,53073.0,2.7840490328930776e-06,0.0003298517291697514,64.91899915868765
3038,50104,53075.0,1.5332167059561254e-06,1.4488100627485512e-05,3.427014990507898e-10
3039,250873,53077.0,1.4681399571189704e-06,0.009549586916791702,71.83720549097727
3041,16441,54001.0,1.079545420407768e-05,3.170752451665815e-05,3.309059558390567e-09
3042,119171,54003.0,6.198578826661359e-06,4.604552677213436e-05,0.030645957762040155
3046,91945,54011.0,1.0197002891801006e-06,0.00011011175681106822,1.4741529177027511e-08
3053,34662,54025.0,3.8237555356062874e-06,7.336046073508351e-05,1.7555767260849564e-08
3055,28810,54029.0,1.1866732607679607e-05,2.3780541159909574e-05,3.972106582049179e-07
3056,13776,54031.0,1.1628625272521088e-05,0.0001612873817256888,7.668723541529022e-08
3057,67256,54033.0,3.959937336960932e-06,0.03838977057338212,0.19185099761035998
3058,28576,54035.0,1.0627783948050578e-05,0.022819175132434786,0.34743635626756364
3059,57146,54037.0,6.310255356017241e-07,0.0005421252185603825,2.644486766354461e-07
3060,178124,54039.0,1.027719607890395e-06,0.02741196880392563,0.04030545530354873
3063,32019,54045.0,8.134556804016758e-06,0.0435427164687342,0.0659868810739449
3065,56072,54049.0,1.8213884388653287e-05,7.640090482039646e-05,0.5351903473119409
3066,30531,54051.0,8.050801776564014e-06,1.1536866009742575e-06,3.908292113542837e-10
3067,26516,54053.0,5.782183766372426e-06,9.579432155992773e-05,5.5549552087405655e-08
3068,58758,54055.0,7.871835594260864e-07,9.486928075051748e-05,9.597887462396975e-09
3071,105612,54061.0,2.9521042859101228e-06,0.019747977792915077,1.254475386856346
3073,17884,54065.0,6.016976549175568e-07,0.0001446236171172982,7.399826884092589e-09
3075,41411,54069.0,7.814375693614782e-06,0.014956552100743085,0.06613906015979627
3077,7460,54073.0,1.2384479023261799e-05,3.342620027410592e-05,1.630478476918574e-09
3079,33432,54077.0,5.000778516533625e-06,2.570081570563154e-06,7.979552205319169e-11
3080,56450,54079.0,5.217224955192672e-07,0.0015198175016212373,1.5702138178254123e-06
3081,73361,54081.0,3.620187424392049e-07,0.00042295085849532177,9.696682704817777e-08
3082,28695,54083.0,1.012851674702286e-05,2.193222503056591e-05,2.7605336570812657e-08
3084,13688,54087.0,9.833361815520635e-06,0.00012786699229347387,3.588195000038335e-08
3087,6839,54093.0,1.4990418109730347e-05,3.265779100952715e-05,4.136808067630059e-09
3089,24176,54097.0,3.5145556112162325e-06,3.4774809770654613e-06,1.6863845632419587e-11
3092,15065,54103.0,7.617025014905434e-06,0.0005175171977017251,4.7131397127197376e-07
3093,5821,54105.0,1.3424907558674333e-05,1.885986243888027e-05,3.3341457873941203e-10
3094,83518,54107.0,6.456673335391381e-06,0.0004502985965315204,0.02297842622464332
3098,15562,55003.0,2.1431682045532044e-06,0.00011292892477596239,5.307499897064092e-09
3100,15036,55007.0,1.9838724663282078e-05,0.004135466546336827,0.028946976079124387
3101,264542,55009.0,1.0569786560307819e-06,0.008176314485697802,0.1064146912998092
3102,13031,55011.0,1.9384914447549786e-05,0.04857011003333081,0.5244172537521999
3104,50089,55015.0,4.277642324294481e-06,0.00045519655625923805,3.264746553278159e-05
3105,64658,55017.0,9.26958762834174e-07,0.0005792742166759943,4.3289045341954337e-07
3106,34774,55019.0,1.0649682802912517e-05,0.004468176070158647,0.027922094437909058
3107,57532,55021.0,4.734296814797427e-06,0.013149830663523524,0.16567874553227588
3108,16131,55023.0,9.95853444014839e-06,0.00021575496790139648,1.1474368414571466e-07
3109,546695,55025.0,3.295136776837186e-07,0.003703197290557722,25.39885857123967
3110,87839,55027.0,3.188334751391446e-06,0.01965003522830023,0.04405929800416639
3111,27668,55029.0,1.1642643916811047e-05,0.046476420041379765,0.06273717421212187
3112,43150,55031.0,3.713546607151929e-06,6.208750105855809e-05,7.441142304859925e-08
3113,45368,55033.0,2.8138776330688273e-08,0.00011771668435730295,6.099989810252462e-09
3114,104646,55035.0,3.841053564295251e-07,0.0011036830528615843,1.0999466101072735e-06
3116,103403,55039.0,1.0982207562205708e-05,3.510229647658847e-05,0.3510848787552108
3118,51439,55043.0,6.491471980609499e-06,0.025133034120567208,0.09486690409152673
3119,36960,55045.0,2.859872948680939e-06,0.00030713284782851735,3.63813312558711e-07
3121,23678,55049.0,1.011543270552367e-05,3.228747559608225e-05,7.87607288106498e-08
3122,5687,55051.0,1.853895846942995e-05,0.049842469641071044,0.8921312312408085
3123,20643,55053.0,1.5423721141150323e-05,0.04985283377367267,0.08027662020221905
3124,84769,55055.0,3.7503387649798366e-07,0.00019512858689965662,2.8113522020358254e-08
3125,26687,55057.0,1.054211494779296e-05,0.03040799374327915,0.07169345669425424
3126,169561,55059.0,1.6271538142765654e-06,0.03343815066425762,0.5088493479551125
3128,118016,55063.0,6.974959931596198e-07,0.00027777120083741225,1.9008635203942057e-07
3133,135692,55073.0,1.7000999844913968e-06,0.033418246387719265,0.05982054235673424
3134,40350,55075.0,7.800980209381883e-06,0.024371990200286606,0.04345104017306206
3135,15574,55077.0,1.9993079732900112e-05,0.030777778212717308,0.03958882241050924
3136,4556,55078.0,1.083369501491209e-05,0.0001373392741591678,8.881185286409816e-09
3137,945726,55079.0,3.903456624205122e-07,0.03306414638375177,1215.00203262728
3138,46253,55081.0,2.5661575007662765e-06,0.00010351350955700722,3.340955089713677e-08
3139,37930,55083.0,7.754532802077394e-07,0.0011703381500378918,5.422961942397384e-07
3140,35595,55085.0,3.893077970202287e-06,0.00011719848247303266,4.399211607089526e-08
3141,187885,55087.0,1.3926995361592365e-06,0.022348021177633983,0.49797695815528
3142,89221,55089.0,1.8833575408236382e-05,0.0001923339951019759,5.83697484354717
3144,42754,55093.0,2.375483983969113e-06,4.60212853691383e-05,1.8024277141726276e-08
3146,70772,55097.0,1.6982727961907538e-06,6.117772560827739e-05,1.0685050478969982e-08
3148,196311,55101.0,1.4455862801807183e-06,0.023548727312203838,0.5794762747598329
3149,17252,55103.0,1.822809856579768e-05,0.022757295082544444,0.037221834791996825
3150,163354,55105.0,1.928419946694097e-06,0.023901198520956048,1.4648989985245553
3152,90687,55109.0,5.662779059222272e-07,0.0008022055872029116,6.941267046143159e-07
3153,64442,55111.0,4.021345281305064e-06,0.04848644529028265,1.398756569690296
3156,115340,55117.0,1.7809700980636572e-06,0.049941981293039395,0.3554897942159578
3160,22195,55125.0,7.969266913941537e-06,9.245897185274077e-05,9.205843454194439e-08
3161,103868,55127.0,2.9350384994821852e-06,0.025010867867180025,0.23620858868183817
3163,136034,55131.0,2.252981308382404e-06,0.015268483777167366,2.3928226072110057
3164,404198,55133.0,7.371178973368448e-07,0.015873999647848344,5.095800549615368
3165,50990,55135.0,5.509825443623251e-06,0.04770944799169566,0.5742475019831111
3167,171907,55139.0,1.2116714737326843e-06,0.025822968283962675,0.09712800610077552
3168,72999,55141.0,3.066264329383862e-07,0.010123518923276141,7.284230609543554e-05
3170,38880,56001.0,1.7664009541871896e-06,0.0024209472005198365,6.521951086867227e-06
3172,46341,56005.0,4.468721858232021e-06,0.0004407114175065119,1.8538912744891168e-05
3173,14800,56007.0,5.906779500741409e-06,0.00014654449820958315,4.8048159179672856e-08
3174,13822,56009.0,1.1262116102511687e-05,7.173590395967433e-06,2.357895507139889e-10
3176,39261,56013.0,3.4655738615666933e-06,2.2458542658504443e-06,1.1019627587402979e-10
3177,13211,56015.0,8.435919511251354e-06,1.0327015356886848e-06,2.2507188836129495e-12
3178,4413,56017.0,6.258522337239105e-06,8.599256952381007e-05,3.671795326931523e-09
3179,8445,56019.0,1.978974415800218e-05,0.03885716778189438,0.20824189840007976
3180,99500,56021.0,2.5240304818616348e-06,0.009895296434545543,0.034736963814099756
3182,79858,56025.0,4.1805713146840487e-07,0.00012017325365894227,1.0981597294038543e-08
3184,29194,56029.0,5.4077897150694586e-08,0.004372181215480523,9.14321953627597e-06
